# Created by Octave 3.6.2, Tue Mar 19 18:23:46 2013 CET <fhuizing@europa>
# name: posITRF
# type: matrix
# rows: 288
# columns: 3
3826650.00151 460965.905201 5064843.194
3826663.49651 460959.809202 5064833.616
3826668.74551 460954.927202 5064830.117
3826674.83051 460942.977203 5064826.63
3826672.99251 460929.132203 5064829.261
3826669.68551 460921.047203 5064832.474
3826661.42351 460916.036202 5064839.129
3826648.74451 460913.865201 5064848.842
3826636.94351 460924.5052 5064856.738
3826627.47051 460932.254199 5064863.148
3826629.50551 460946.7442 5064860.311
3826634.27651 460959.7162 5064855.557
3826637.91151 460966.0412 5064852.258
3826652.27251 460971.023201 5064841.027
3826666.70351 460968.985202 5064830.38
3826674.47751 460960.948203 5064825.271
3826675.64851 460951.654203 5064825.232
3826681.62151 460938.692203 5064821.92
3826677.60251 460920.696203 5064826.563
3826673.06851 460914.075203 5064830.565
3826662.43651 460905.971202 5064839.278
3826655.88251 460907.279202 5064844.079
3826639.74451 460912.6762 5064855.705
3826637.16451 460918.7192 5064857.095
3826632.80951 460915.8852 5064860.62
3826622.11551 460953.317199 5064865.264
3826634.82251 460972.5362 5064853.989
3826648.93351 460981.170201 5064842.617
3826661.69351 460978.096202 5064833.316
3826686.76051 460944.113204 5064817.572
3826681.14051 460923.330203 5064823.669
3826677.12151 460908.080203 5064828.064
3826642.89351 460904.339201 5064854.095
3826683.0495 461070.888203 5064808.9
3826685.0055 461068.896204 5064807.611
3826680.6325 461054.715203 5064812.176
3826668.5795 461049.779202 5064821.668
3826664.6315 461049.979202 5064824.614
3826657.4725 461058.639202 5064829.205
3826654.4805 461071.536201 5064830.285
3826654.1015 461079.478201 5064829.852
3826663.7615 461086.710202 5064821.947
3826669.8875 461089.165202 5064817.127
3826677.1045 461084.473203 5064812.134
3826683.6195 461085.005203 5064807.196
3826688.4005 461073.167204 5064804.677
3826688.1215 461060.365204 5064806.043
3826686.1495 461054.752204 5064808.031
3826682.3875 461048.024203 5064811.463
3826668.5125 461045.661202 5064822.091
3826662.1695 461047.021202 5064826.729
3826652.4395 461054.314201 5064833.374
3826648.7875 461067.965201 5064834.881
3826648.5705 461077.246201 5064834.205
3826653.7655 461086.635201 5064829.457
3826663.8175 461096.031202 5064821.063
3826677.9555 461093.274203 5064810.7
3826689.0035 461091.782204 5064802.541
3826692.7295 461077.430204 5064801.042
3826693.5345 461062.853204 5064801.755
3826692.8065 461054.979204 5064803.014
3826682.3725 461042.045203 5064812.015
3826669.2275 461035.447202 5064822.477
3826659.5275 461038.196202 5064829.511
3826655.0135 461045.953201 5064832.198
3826644.9985 461054.230201 5064838.967
3826641.6495 461072.9312 5064839.79
3826643.0375 461081.5992 5064837.965
3826649.0965 461095.184201 5064832.189
3826655.2095 461097.834201 5064827.361
3826671.0865 461102.380203 5064815.033
3826675.5805 461098.401203 5064812.019
3826678.2455 461103.525203 5064809.556
3826701.5485 461075.785205 5064794.571
3826697.9075 461050.887205 5064799.555
3826689.0665 461034.784204 5064807.646
3826676.9635 461030.104203 5064817.154
3826642.6375 461046.2962 5064841.456
3826639.6105 461068.4662 5064841.724
3826637.2985 461084.6702 5064841.995
3826665.2385 461108.110202 5064818.904
3826588.01149 461159.899196 5064872.192
3826588.32949 461162.913196 5064871.681
3826600.59749 461164.616197 5064862.319
3826610.62649 461153.837198 5064855.765
3826612.64549 461149.482198 5064854.643
3826610.53049 461137.826198 5064857.284
3826603.18449 461128.748198 5064863.619
3826597.86049 461124.740197 5064867.977
3826587.54049 461131.897196 5064875.077
3826582.48049 461137.401196 5064878.377
3826581.80249 461147.323196 5064877.99
3826577.86849 461154.117196 5064880.328
3826583.49849 461164.646196 5064875.15
3826592.56649 461170.144197 5064867.847
3826597.55349 461170.559197 5064864.066
3826604.29849 461169.544198 5064859.095
3826613.53149 461155.630198 5064853.422
3826616.05249 461148.162198 5064852.205
3826616.29449 461134.350198 5064853.271
3826608.78449 461124.219198 5064859.825
3826602.43949 461119.780197 5064864.989
3826593.05949 461121.135197 5064871.907
3826581.01849 461127.734196 5064880.348
3826575.20649 461144.252195 5064883.218
3826570.20449 461156.862195 5064885.833
3826578.16249 461167.388196 5064878.908
3826587.87349 461174.865196 5064870.943
3826593.75549 461177.645197 5064866.276
3826608.46949 461172.237198 5064855.721
3826620.25349 461161.031199 5064847.889
3826623.64449 461149.308199 5064846.403
3826620.71049 461140.918199 5064849.364
3826620.42249 461126.350199 5064850.896
3826609.2305 461114.260198 5064860.39
3826602.4335 461111.832197 5064865.712
3826589.65849 461112.218197 5064875.266
3826584.46949 461117.621196 5064878.672
3826572.62149 461132.708195 5064886.202
3826572.93449 461139.365195 5064885.365
3826567.90849 461139.921195 5064889.087
3826574.48449 461177.659195 5064880.74
3826593.81649 461185.008197 5064865.565
3826609.86649 461182.757198 5064853.721
3826619.74449 461171.806199 5064847.297
3826627.2385 461127.396199 5064845.686
3826613.4535 461114.081198 5064857.236
3826603.4325 461104.241198 5064865.647
3826571.82849 461123.796195 5064887.603
3826527.90949 461082.763192 5064924.277
3826525.63649 461081.740192 5064926.075
3826517.74149 461094.218191 5064930.874
3826519.76449 461109.935191 5064927.935
3826521.69349 461114.089192 5064926.111
3826530.96849 461117.085192 5064918.878
3826541.30649 461113.264193 5064911.463
3826547.00949 461109.331193 5064907.538
3826547.66949 461094.942193 5064908.344
3826546.60349 461086.983193 5064909.863
3826540.0645 461081.754193 5064915.244
3826537.4835 461074.428193 5064917.844
3826527.07149 461075.738192 5064925.54
3826518.28249 461083.039191 5064931.477
3826515.26649 461088.238191 5064933.272
3826512.28549 461095.982191 5064934.809
3826516.92649 461112.259191 5064929.854
3826520.74949 461118.367191 5064926.433
3826530.23649 461124.886192 5064918.722
3826541.39849 461121.365193 5064910.662
3826547.96149 461116.524193 5064906.174
3826552.14649 461105.780194 5064904.004
3826554.13549 461089.784194 5064903.957
3826545.8095 461076.022193 5064911.449
3826539.7625 461064.905193 5064916.993
3826528.0795 461068.731192 5064925.417
3826517.56149 461075.832191 5064932.67
3826512.40949 461080.924191 5064936.078
3826508.12849 461099.268191 5064937.63199
3826509.48949 461117.072191 5064935.00199
3826515.79949 461126.046191 5064929.454
3826523.24749 461126.679192 5064923.806
3826533.55049 461132.970192 5064915.505
3826548.09149 461126.360193 5064905.187
3826553.49949 461120.120194 5064901.692
3826560.21649 461106.147194 5064897.913
3826559.29149 461098.095194 5064899.335
3826555.2635 461078.462194 5064904.133
3826550.4565 461075.783194 5064907.984
3826552.8175 461070.104194 5064906.725
3826522.9375 461060.105192 5064930.056
3826507.24749 461077.654191 5064940.24699
3826500.03749 461096.01019 5064943.99999
3826502.26349 461111.63919 5064940.91699
3826529.09549 461139.857192 5064918.226
3826545.90649 461131.003193 5064906.408
3826558.24049 461124.638194 5064897.725
3826561.9035 461081.644195 5064898.861
